idx,rsmi,psmi,ea,dh
11381,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C:3](=[O:4])[C:5]([H:11])=[C:6]([H:12])[N:7]1[H:13])([H:8])[H:9],54.72059303,-6.466356651
11382,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([O:4][H:10])[C:5]([H:11])([H:12])[C:6][N:7]1[H:13])([H:8])[H:9],60.23486702,46.65292001
11383,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:6]1([H:12])[C+:5]([H:11])[C:3]([O:4][H:10])=[C-:2][N:7]1[H:13])([H:8])[H:9],108.9818791,46.2136959
11384,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[N:7][C:6]([H:12])([H:13])[C:5]([H:11])=[C:3]1[O:4][H:10])([H:8])[H:9],37.55139759,-2.630973279
11385,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N+:1]([c-:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])([H:9])[H:13],46.2175599,35.22886704
11386,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C+:2]1[C@@:3]([O:4][H:10])([H:11])[C-:5]=[C:6]([H:12])[N:7]1[H:13])([H:8])[H:9],74.25757399,61.40310374
11387,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@:2]1([H:13])[C:3]([O:4][H:10])=[C:5]([H:11])[C:6]([H:12])=[N:7]1)([H:8])[H:9],43.12131378,11.58279392
11388,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[H:8][H:10].[N:1](=[C:2]1\[C:3](=[O:4])[C:5]([H:11])=[C:6]([H:12])[N:7]1[H:13])\[H:9],45.56844342,2.000198027
11389,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]/[C:3]([O:4][H:10])=[C:5]([C:6](=[N:7]\[H:13])\[H:12])/[H:11])([H:8])[H:9],50.15239145,41.18612414
11390,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1](=[C:2]1\[C:3]([O:4][H:10])=[C:5]([H:11])[C:6]([H:8])([H:12])[N:7]1[H:13])\[H:9],78.29960072,-0.362601311
11391,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N-:1]([C:2]1=[C:3]([O:4][H:10])[C:5]([H:8])([H:11])[C+:6]([H:12])[N:7]1[H:13])[H:9],78.30473281,43.97388107
11392,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2][N:7]([C@@:6]1([H:12])[C:3]([O:4][H:10])=[C:5]1[H:11])[H:13])([H:8])[H:9],103.0745464,69.13556694
11393,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1](=[C:2]1[C:3]([O:4][H:10])=[C:5]([H:11])[C-:6]([H:12])[N+:7]1([H:8])[H:13])[H:9],72.1518282,46.21219135
11394,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]1([N:7]([C:6][H:12])[H:13])[C:3]([O:4][H:10])=[C:5]1[H:11])([H:8])[H:9],121.8500557,96.04782989
11395,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2](=[C:3]=[C:5](/[C:6](=[N:7]/[H:13])[H:12])[H:11])[O:4][H:10])([H:8])[H:9],90.50177639,35.6322972
11396,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[H:9][H:12].[N-:1]([C:2]1=[C:3]([O:4][H:10])[C:5]([H:11])=[C+:6][N:7]1[H:13])[H:8],115.8786288,55.66510717
11397,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1](=[C:2]1/[C@:3]([O:4][H:10])([H:9])[C:5]([H:11])=[C:6]([H:12])[N:7]1[H:13])\[H:8],62.18978895,8.908438626
11398,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:3]1([O:4][H:10])[C:2][N:7]([H:13])[C:6]([H:12])=[C:5]1[H:11])([H:8])[H:9],71.25506972,55.45417553
11399,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([O-:4])[C:5]([H:10])([H:11])[C+:6]([H:12])[N:7]1[H:13])([H:8])[H:9],54.73454128,11.18215215
11400,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[H:8][H:13].[N:1](=[C:2]1\[C:3]([O:4][H:10])=[C:5]([H:11])[C:6]([H:12])=[N:7]1)\[H:9],78.85529487,24.45486553
11401,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@:2]1([H:11])[C:3]([O:4][H:10])=[C:5]=[C:6]([H:12])[N:7]1[H:13])([H:8])[H:9],74.25338134,52.87097024
11402,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1](=[C:2]([C:3](\[O:4][H:10])=[C:5]([C:6](=[N:7]/[H:13])/[H:12])\[H:11])/[H:8])\[H:9],58.4998034,15.28718048
11403,[N:1]([c:2]1[c:3]([O:4][H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([O:4][H:10])[C:5]([H:11])=[C-:6][N+:7]1([H:12])[H:13])([H:8])[H:9],81.03783535,70.36074406
11404,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O+:2]=[C-:3][O:4][C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],98.01484661,57.73699283
11405,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2]/[C:3]([O:4][H:12])=[C:5](/[C:6]([O:7][H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],70.90683086,26.44156287
11406,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3](=[O:4])[C:5]([H:11])([H:12])[H:14])([H:8])([H:9])[H:10].[C:6]([O:7][H:15])[H:13],67.77858511,58.43610606
11407,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[O+:2][C:3](=[O:4])[C:5]([C-:6]([O:7][H:15])[H:13])([H:11])[H:12])([H:9])[H:10].[H:8][H:14],88.76575532,85.9323857
11408,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][H:12])([H:8])([H:9])[H:10].[C:3](=[O:4])=[C:5]([C:6]([O:7][H:15])([H:13])[H:14])[H:11],67.21543148,38.05446263
11409,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([O:4][C:6]([O:7][H:15])([H:13])[H:14])=[C:5]([H:11])[H:12])([H:8])([H:9])[H:10],71.85161949,29.562804
11410,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:6]([O:7][H:15])([H:13])[H:14])([H:8])([H:9])[H:10].[C:3](=[O:4])=[C:5]([H:11])[H:12],75.31484979,30.26354782
11411,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]1([H:12])[O:4][C@:5]1([C:6]([O:7][H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],90.94212298,44.30471935
11412,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([O-:4])=[C+:5][H:11])([H:8])([H:9])[H:10].[C:6]([O:7][H:15])([H:12])([H:13])[H:14],93.85446186,92.88610391
11413,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C-:3]#[O+:4].[C:1]([O:2][H:14])([H:8])([H:9])[H:10].[C:5](=[C:6]([O:7][H:15])[H:13])([H:11])[H:12],84.10710864,34.96328229
11414,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C-:3]#[O+:4].[C:1]([O:2][C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],91.8006908,28.63037146
11415,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[O:2][C@:3]1([O:4][H:8])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12],88.09003144,37.01839838
11416,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3](=[O:4])[C:5](=[C:6]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10].[O:7]([H:12])[H:15],50.58146028,8.989956869
11417,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3](=[O:4])[C:5]([O:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6]([H:13])[H:14],108.6050153,87.70318932
11418,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[O:2])([H:9])[H:10].[C:3](=[O:4])([C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])[H:8],69.06237878,27.00410589
11419,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[H:13])([H:11])[H:14])([H:8])([H:9])[H:10].[H:12][H:15],79.18929396,7.122213354
11420,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]1([O:4][H:15])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:8])([H:9])[H:10],45.88656668,26.20373666
11421,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:17])[C:4]([H:11])([H:14])[C:3]1([H:12])[H:13])([H:8])([H:9])[H:10].[O:5]=[C:6]([H:15])[H:16],92.16784564,-1.249869806
11422,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:7](\[C:6]([O:5][C:4](=[C:3]([H:12])[H:13])[H:14])([H:15])[H:16])[H:17])[H:11])([H:8])([H:9])[H:10],63.78467587,-11.81401118
11423,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1](=[C:2]([C@:7]12[C:3]([H:12])([H:13])[C@@:4]1([H:14])[O:5][C:6]2([H:15])[H:16])[H:11])([H:8])[H:10].[H:9][H:17],95.92280688,29.63016114
11424,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:4]1([H:14])=[C:7]([H:17])[C:6]([H:15])([H:16])[O:5]1,65.91318136,15.34617861
11425,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:6]([H:15])([H:16])[O:5][C:4]([H:14])=[C:7]1[H:17])([H:8])([H:9])[H:10],99.71309074,-32.41296754
11426,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:7]1[C:6]([O:5][H:17])([H:15])[H:16])([H:8])([H:9])[H:10],105.6785315,-5.309202129
11427,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C-:4]=[O+:5][C:6]([H:15])([H:16])[C:7]1([H:14])[H:17])([H:8])([H:9])[H:10],65.51923921,14.98205127
11428,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4][C@:7]1([C:6]([O:5][H:14])([H:15])[H:16])[H:17])([H:8])([H:9])[H:10],65.33250084,62.26672799
11429,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C-:2]1=[C:7]([H:17])[C:6]([H:15])([H:16])[O+:5]=[C:4]([H:14])[C:3]1([H:12])[H:13].[C:1]([H:8])([H:9])([H:10])[H:11],84.94862032,41.9596057
11430,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:7]1([H:17])[C@:4]([C:3]([C:2][H:11])([H:12])[H:13])([H:14])[O:5][C:6]1([H:15])[H:16])([H:8])([H:9])[H:10],114.9673181,67.43667075
11431,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([H:8])([H:9])([H:10])[H:11].[C:2]12=[C:7]([H:17])[C:6]([H:15])([H:16])[O:5][C@:4]1([H:14])[C:3]2([H:12])[H:13],84.93741517,32.93210616
11432,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]([C:3]([C:4](=[O:5])[H:14])([H:12])[H:13])([C:7](=[C:6]([H:15])[H:16])[H:17])[H:11])([H:8])([H:9])[H:10],35.32323576,-28.00545366
11433,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([H:12])([H:13])[H:15])([C:7]1([H:17])[C-:4]([H:14])[O+:5]=[C:6]1[H:16])[H:11])([H:8])([H:9])[H:10],67.59734901,38.81606517
11434,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O+:5]=[C-:6][C@@:7]12[H:17])([H:8])([H:9])[H:10].[H:15][H:16],76.08980103,61.51528554
11435,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:3]([H:12])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10].[H:11][H:13],118.2859818,25.55582006
11436,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:14])[C@:7]1([C:6]([O:5][H:13])([H:15])[H:16])[H:17])([H:8])([H:9])[H:10],50.58108455,-2.928499098
11437,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2][C:3]([C@@:4]1([H:14])[O:5][C:6]([H:15])([H:16])[C:7]1([H:11])[H:17])([H:12])[H:13])([H:8])([H:9])[H:10],70.80335788,59.10100013
11438,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2][C@@:7]1([H:17])[C@:4]([C:3]([H:11])([H:12])[H:13])([H:14])[O:5][C:6]1([H:15])[H:16])([H:8])([H:9])[H:10],69.83667099,55.83385438
11439,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:10])[C@@:2]2([H:11])[C@:3]1([H:13])[C@@:4]1([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]21[H:17].[H:9][H:12],99.98221112,39.5301741
11440,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C@@:4]1([H:14])[O:5][C:6]([H:15])([H:16])[C:7]1)([H:12])[H:13])([H:11])[H:17])([H:8])([H:9])[H:10],67.24615917,59.70007364
11441,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:7](=[C:6]([H:15])[H:16])[H:17])([H:14])[O:5]1)([H:8])([H:9])[H:10],85.8819494,-11.27088256
11442,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])([H:17])[O:5][C:6]([H:15])([H:16])[C:7]1)([H:8])([H:9])[H:10],68.910885,38.8155519
11443,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]([O+:5]=[C-:6][H:15])([H:14])[C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],76.62907728,38.97449672
11444,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:7]1([H:17])[C-:4]=[O+:5][C:6]1([H:15])[H:16])[H:11])([H:8])([H:9])[H:10],56.29329187,30.3463731
11445,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:7][H:17])([H:14])[O:5][C:6]1([H:15])[H:16])([H:8])([H:9])[H:10],114.3990493,47.77960032
11446,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]1[C@:2]2([C:7](=[C:6]([H:11])[H:12])[H:13])[C:3]([H:8])([H:9])[O:4][C@:5]12[H:10],67.44541188,36.02952575
11447,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[C:3](=[O:4])([H:8])[H:9].[C:5]1([H:10])=[C:7]([H:13])[C:6]1([H:11])[H:12].[O+:1]#[C-:2],63.69521332,49.52290701
11448,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]1[C:3]([H:8])([H:9])[C@@:7]1([C:6]([C:5](=[O:4])[H:10])([H:11])[H:12])[H:13],39.08678888,9.633485943
11449,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O-:1][C:7](=[C+:2][C:3]([O:4][C:5](=[C:6]([H:11])[H:12])[H:10])([H:8])[H:9])[H:13],81.47779697,66.29910596
11450,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]=[C:7]([C:6]([C:5](=[O+:4][C-:3]([H:8])[H:9])[H:10])([H:11])[H:12])[H:13],61.17799482,49.80929628
11451,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@:5]([C:6][H:12])([H:10])[C:7]1([H:11])[H:13],65.91304477,65.88660721
11452,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]=[C:3]([H:8])[H:9].[O:4]=[C:5]([C:7](=[C:6]([H:11])[H:12])[H:13])[H:10],57.10444595,2.122391015
11453,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]1[C@:2]2([H:8])[C@@:3]1([H:9])[O:4][C@@:5]1([H:10])[C:6]([H:11])([H:12])[C@@:7]21[H:13],60.19010002,24.41210708
11454,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]([C:3]([O:4][C:5]1([H:10])[C:6]([H:12])=[C:7]1[H:13])([H:8])[H:9])[H:11],81.04011915,41.72716288
11455,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]([C:3](=[O:4])[H:9])[C:7]1([H:13])[C:5]([H:10])([H:12])[C:6]1([H:8])[H:11],109.1213772,-5.070721615
11456,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]1[C:2](=[C:3]([H:8])[H:9])[C@:7]([C:5](=[O:4])[H:10])([H:13])[C:6]1([H:11])[H:12],58.75201838,10.72671408
11457,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]([C:3]([O+:4]=[C-:5][H:10])([H:8])[H:9])[C:7](=[C:6]([H:11])[H:12])[H:13],56.84839297,55.4514027
11458,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]([C:3]([O:4][H:11])([H:8])[H:9])[C:7]1([H:13])[C:5]([H:10])=[C:6]1[H:12],69.83919068,36.93013313
11459,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C:5]([H:10])=[C:7]([H:13])[C:6]1([H:11])[H:12],54.37145665,-12.59759451
11460,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]([C:2]1=[C:7]2[C@@:5]([H:10])([O:4][C:3]1([H:8])[H:9])[C:6]2([H:11])[H:12])[H:13],71.9898411,47.79087411
11461,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]([C@@:7]1([H:13])[C@:5]([O+:4]=[C-:3][H:9])([H:10])[C:6]1([H:11])[H:12])[H:8],66.74883422,63.17017399
11462,[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]=[C:2]1[C:3]([H:8])([H:9])[O+:4]=[C-:5][C@:7]1([C:6]([H:10])([H:11])[H:12])[H:13],51.73172543,28.80575074
